ID,Year_Birth,Year_Old,CustomerFor,Dt_Customer,Education,Marital_Status,Income,Kidhome,Teenhome,ChildrenHome,Recency,MntSpentTotal,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,PurchaseLastMonth,NumPurchasesTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpTotal,Complain,Z_CostContact,Z_Revenue,Age_cat,Income_cat,MntTotal_cat,Recency_cat
13,1947,77,4014 days,2013-07-22,PhD,Widow,25358,0,1,1,57,32,19,0,5,0,0,8,0,4,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,75_above,D2,"[2.0, 87.0)",50_74
1834,1978,46,3785 days,2014-03-08,Master,Single,35544,1,0,1,77,67,30,5,23,4,1,4,0,5,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
2285,1954,70,4069 days,2013-05-28,Master,Together,36634,0,1,1,0,335,213,9,76,4,3,30,1,12,3,5,2,5,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[256.0, 340.0)",0_24
2295,1954,70,3819 days,2014-02-02,PhD,Married,62670,0,1,1,57,825,539,30,92,80,46,38,0,21,1,5,3,13,3,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",50_74
1378,1972,52,4012 days,2013-07-24,2n Cycle,Together,50334,0,1,1,24,694,284,16,160,84,16,134,1,17,6,7,4,6,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",0_24
2781,1981,43,3678 days,2014-06-23,Graduation,Single,72066,0,0,0,55,1792,1003,34,536,134,51,34,0,16,1,4,6,6,2,1,0,0,0,1,1,2,0,3,11,35_44,D5,"[1685.0, 2105.0)",50_74
1165,1958,66,4095 days,2013-05-02,PhD,Single,50729,1,1,2,62,496,239,13,143,45,4,52,0,15,9,6,2,7,6,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",50_74
1404,1968,56,4082 days,2013-05-15,Graduation,Together,34916,2,0,2,89,231,51,23,82,33,0,42,0,9,4,5,1,3,9,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[171.0, 256.0)",75_99
6457,1976,48,3703 days,2014-05-29,Graduation,Divorced,64892,0,1,1,77,902,527,24,230,32,24,65,0,22,2,6,4,12,4,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",75_99
2639,1966,58,3842 days,2014-01-10,Graduation,Single,43602,1,1,2,45,68,19,5,12,10,3,19,0,6,3,3,1,2,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",25_49
8299,1989,35,3963 days,2013-09-11,PhD,Single,33996,0,0,0,46,71,40,2,15,8,0,6,0,5,1,1,1,3,4,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",25_49
6437,1985,39,4047 days,2013-06-19,2n Cycle,Single,41473,1,0,1,80,76,21,8,20,15,3,9,0,5,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",75_99
6912,1967,57,3985 days,2013-08-20,PhD,Married,63246,0,2,2,60,772,593,30,91,29,22,7,0,21,1,6,3,12,4,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",50_74
7327,1959,65,3854 days,2013-12-29,PhD,Married,36732,1,1,2,71,47,21,5,3,10,1,7,0,6,3,1,1,4,2,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",50_74
5299,1970,54,3894 days,2013-11-19,PhD,Married,69084,1,0,1,43,1586,1181,107,199,39,30,30,0,23,2,7,3,13,8,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",25_49
4127,1967,57,4164 days,2013-02-22,PhD,Married,77766,0,1,1,97,1529,1004,59,265,115,59,27,0,32,2,11,10,11,6,0,0,1,0,0,1,1,0,3,11,55_64,D5,"[1265.0, 1685.0)",75_99
8143,1985,39,4006 days,2013-07-30,PhD,Single,37929,0,0,0,49,265,202,2,46,3,2,10,0,11,2,4,2,5,7,1,0,0,1,0,1,2,0,3,11,35_44,D3,"[256.0, 340.0)",25_49
1964,1951,73,3969 days,2013-09-05,Graduation,Together,86610,0,0,0,66,1603,446,107,768,33,196,53,0,17,1,5,6,6,2,0,0,0,0,0,0,0,0,3,11,65_74,D6,"[1265.0, 1685.0)",50_74
3690,1986,38,4206 days,2013-01-11,Master,Married,80141,0,0,0,20,2091,1184,102,673,52,40,40,1,21,1,7,4,10,6,0,0,0,0,1,1,1,0,3,11,35_44,D5,"[1685.0, 2105.0)",0_24
3433,1955,69,4063 days,2013-06-03,2n Cycle,Married,72635,0,0,0,54,981,390,22,323,104,35,107,0,20,1,6,8,6,3,1,0,0,0,0,0,1,0,3,11,65_74,D5,"[845.0, 1265.0)",50_74
3389,1970,54,4256 days,2012-11-22,Graduation,Married,69016,0,1,1,61,1533,726,53,363,123,107,161,0,30,4,8,9,13,5,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",50_74
4712,1991,33,4250 days,2012-11-28,2n Cycle,Together,20193,0,0,0,18,82,8,8,22,24,11,9,1,6,1,1,1,4,4,0,0,0,0,0,0,0,0,3,11,25_34,D2,"[2.0, 87.0)",0_24
1170,1975,49,4133 days,2013-03-25,Graduation,Married,27573,1,0,1,45,244,50,15,110,39,15,15,0,10,4,5,1,4,8,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[171.0, 256.0)",25_49
6347,1979,45,4039 days,2013-06-27,Basic,Single,15862,1,0,1,26,36,1,1,4,11,9,10,1,4,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,45_54,D1,"[2.0, 87.0)",25_49
4065,1976,48,4174 days,2013-02-12,PhD,Married,49544,1,0,1,0,404,308,0,73,0,0,23,1,14,2,5,1,8,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[340.0, 425.0)",0_24
8230,1980,44,3829 days,2014-01-23,Graduation,Married,33228,1,0,1,28,71,22,2,31,7,4,5,1,5,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
1215,1978,46,3936 days,2013-10-08,Graduation,Together,70440,0,0,0,49,1572,690,117,499,76,102,88,0,22,1,5,10,7,3,1,0,0,0,0,0,1,0,3,11,45_54,D5,"[1265.0, 1685.0)",25_49
5939,1971,53,3835 days,2014-01-17,Graduation,Together,38232,1,1,2,84,122,43,5,28,7,6,33,0,7,4,3,1,3,5,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[87.0, 171.0)",75_99
2156,1955,69,4275 days,2012-11-03,PhD,Married,22554,1,1,2,38,41,27,0,10,0,0,4,0,6,4,2,0,4,5,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",25_49
7788,1983,41,3697 days,2014-06-04,PhD,Married,23536,1,0,1,53,10,6,0,3,0,0,1,0,3,1,0,0,3,3,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",50_74
10323,1952,72,3919 days,2013-10-25,Graduation,Married,49413,0,1,1,88,304,205,7,41,3,2,46,0,11,2,4,2,5,5,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[256.0, 340.0)",75_99
7947,1969,55,3768 days,2014-03-25,Graduation,Married,42231,1,1,2,99,37,24,0,8,0,1,4,0,4,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",75_99
1891,1980,44,4362 days,2012-08-08,Master,Divorced,78789,0,0,0,12,1754,667,50,850,21,83,83,1,15,1,4,6,5,2,0,0,0,0,0,1,0,0,3,11,35_44,D5,"[1685.0, 2105.0)",0_24
2570,1968,56,4013 days,2013-07-23,Graduation,Together,56534,0,1,1,35,815,691,7,61,10,0,46,0,21,4,10,4,7,8,0,1,0,1,0,1,2,0,3,11,55_64,D4,"[425.0, 845.0)",25_49
9256,1971,53,4213 days,2013-01-04,Graduation,Single,58350,0,1,1,5,1001,493,26,206,116,80,80,1,23,4,8,3,12,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",0_24
295,1989,35,4017 days,2013-07-19,Graduation,Single,81217,0,0,0,77,1157,493,70,324,146,40,84,0,21,1,3,7,11,1,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",75_99
7397,1951,73,4017 days,2013-07-19,Graduation,Single,49090,0,1,1,45,688,494,5,82,7,0,100,0,18,3,7,2,9,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[425.0, 845.0)",25_49
6349,1987,37,4030 days,2013-07-06,Master,Divorced,61787,0,0,0,71,1319,621,73,414,78,48,85,0,18,1,8,4,6,5,0,0,0,0,0,0,0,0,3,11,35_44,D4,"[1265.0, 1685.0)",50_74
10790,1985,39,4167 days,2013-02-19,PhD,Married,18169,1,0,1,40,21,9,0,5,0,0,7,0,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
10398,1981,43,4343 days,2012-08-27,2n Cycle,Single,24336,1,0,1,82,31,1,6,2,8,2,12,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",75_99
2431,1990,34,4217 days,2012-12-31,Graduation,Married,18222,0,0,0,70,67,12,4,19,12,6,14,0,5,1,2,0,3,8,0,0,0,0,0,0,0,0,3,11,25_34,D2,"[2.0, 87.0)",50_74
550,1952,72,4074 days,2013-05-23,Graduation,Divorced,62335,0,1,1,87,708,243,131,217,85,6,26,0,19,2,3,3,13,2,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",75_99
1890,1971,53,4320 days,2012-09-19,2n Cycle,Together,42033,1,1,2,95,25,11,1,4,2,0,7,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
10742,1983,41,4159 days,2013-02-27,PhD,Married,86580,0,0,0,72,746,532,21,127,26,20,20,0,11,0,4,2,5,1,0,0,0,0,1,0,1,0,3,11,35_44,D6,"[425.0, 845.0)",50_74
10356,1957,67,4317 days,2012-09-22,PhD,Divorced,41437,1,1,2,5,32,29,0,2,0,0,1,1,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",0_24
4676,1951,73,3788 days,2014-03-05,Master,Widow,73705,0,2,2,86,1695,612,91,520,258,107,107,0,23,2,9,6,8,5,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1685.0, 2105.0)",75_99
8852,1976,48,4339 days,2012-08-31,Graduation,Married,61064,0,1,1,80,1080,387,126,342,0,45,180,0,23,5,8,4,11,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",75_99
3565,1955,69,3763 days,2014-03-30,Master,Married,38452,1,1,2,62,72,56,0,14,0,0,2,0,6,3,3,0,3,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",50_74
5294,1989,35,3893 days,2013-11-20,Graduation,Single,18358,1,0,1,49,57,6,8,19,16,4,4,0,7,3,3,0,4,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
1958,1973,51,3772 days,2014-03-21,PhD,Together,55012,0,1,1,85,660,582,0,65,0,0,13,0,19,6,8,2,9,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",75_99
7349,1973,51,4307 days,2012-10-02,Basic,Together,9722,1,0,1,7,103,6,17,16,6,16,42,1,7,4,3,1,3,8,0,0,0,0,0,1,0,0,3,11,45_54,D1,"[87.0, 171.0)",0_24
8799,1984,40,3951 days,2013-09-23,PhD,Married,38175,1,0,1,6,153,70,6,69,2,3,3,1,8,3,3,1,4,7,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[87.0, 171.0)",0_24
1351,1956,68,4319 days,2012-09-20,Master,Together,58656,0,1,1,25,1220,962,12,194,16,24,12,1,28,4,7,8,13,6,0,0,0,0,1,0,1,0,3,11,65_74,D4,"[845.0, 1265.0)",25_49
1045,1965,59,4354 days,2012-08-16,Graduation,Together,52117,0,1,1,55,279,112,10,107,30,0,20,0,11,2,5,2,4,7,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[256.0, 340.0)",50_74
7732,1978,46,3850 days,2014-01-02,Graduation,Married,64813,1,0,1,81,745,293,0,124,179,97,52,0,19,1,7,2,10,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",75_99
8070,1973,51,3792 days,2014-03-01,PhD,Married,54222,0,1,1,98,264,199,12,31,3,12,7,0,11,1,3,3,5,3,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[256.0, 340.0)",75_99
477,1986,38,3684 days,2014-06-17,Graduation,Married,83512,0,0,0,31,2157,1060,61,835,80,20,101,0,21,1,4,7,10,1,1,1,1,0,1,1,4,0,3,11,35_44,D6,"[2105.0, 2525.0)",25_49
7832,1959,65,3977 days,2013-08-28,Master,Married,77520,0,1,1,30,1526,940,44,396,0,88,58,0,22,1,8,7,7,4,1,0,1,0,1,1,3,0,3,11,65_74,D5,"[1265.0, 1685.0)",25_49
2202,1978,46,4118 days,2013-04-09,Graduation,Together,41154,0,1,1,98,69,44,2,11,2,3,7,0,5,1,1,0,4,5,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
7396,1966,58,4268 days,2012-11-10,Graduation,Married,80398,0,0,0,92,1597,342,51,936,207,35,26,0,25,1,5,8,12,3,0,0,0,0,1,0,1,0,3,11,55_64,D5,"[1265.0, 1685.0)",75_99
4055,1992,32,3703 days,2014-05-29,Basic,Single,18746,1,0,1,41,64,2,10,11,12,9,20,0,6,2,3,0,3,6,0,0,0,0,0,0,0,0,3,11,25_34,D2,"[2.0, 87.0)",25_49
10340,1984,40,4265 days,2012-11-13,Graduation,Together,35196,1,0,1,68,497,75,12,141,43,39,187,0,12,6,6,1,5,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[425.0, 845.0)",50_74
10091,1956,68,4077 days,2013-05-20,Graduation,Single,60230,0,1,1,78,1067,520,20,367,39,81,40,0,15,2,6,3,6,5,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",75_99
7629,1977,47,3724 days,2014-05-08,Graduation,Married,22108,1,1,2,46,31,5,3,9,6,2,6,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
10640,1974,50,3969 days,2013-09-05,Graduation,Together,44392,1,1,2,71,211,87,5,71,7,12,29,0,9,5,4,1,4,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[171.0, 256.0)",50_74
3498,1976,48,4253 days,2012-11-25,PhD,Married,55424,0,1,1,6,877,462,61,184,10,53,107,1,21,4,7,5,9,6,0,0,1,0,0,1,1,0,3,11,45_54,D4,"[845.0, 1265.0)",0_24
6742,1979,45,4204 days,2013-01-13,Graduation,Married,17688,1,0,1,82,11,2,2,1,3,1,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,1,3,11,45_54,D1,"[2.0, 87.0)",75_99
1172,1983,41,4096 days,2013-05-01,PhD,Married,92491,0,0,0,71,2034,979,44,935,29,25,22,0,24,1,7,5,12,3,1,0,0,1,1,1,3,0,3,11,35_44,D6,"[1685.0, 2105.0)",50_74
569,1991,33,3869 days,2013-12-14,Graduation,Single,90273,0,0,0,32,1991,704,129,853,120,74,111,0,18,1,5,6,7,2,1,0,0,1,1,1,3,0,3,11,25_34,D6,"[1685.0, 2105.0)",25_49
4686,1962,62,3760 days,2014-04-02,PhD,Widow,82571,0,0,0,28,1686,861,31,558,62,95,79,1,24,0,6,5,13,2,0,0,0,0,1,0,1,0,3,11,55_64,D6,"[1685.0, 2105.0)",25_49
1381,1982,42,3824 days,2014-01-28,PhD,Single,38513,1,0,1,20,324,172,3,115,16,0,18,1,12,5,6,1,5,8,0,0,0,0,0,1,0,0,3,11,35_44,D3,"[256.0, 340.0)",0_24
2634,1979,45,3744 days,2014-04-18,Master,Single,16653,1,0,1,10,69,5,7,31,15,4,7,1,6,3,2,1,3,6,0,0,0,0,0,1,0,0,3,11,45_54,D1,"[2.0, 87.0)",0_24
10905,1955,69,4280 days,2012-10-29,Graduation,Together,42586,1,1,2,7,252,194,2,56,0,0,0,1,11,5,4,1,6,8,0,0,0,0,0,1,0,0,3,11,65_74,D3,"[171.0, 256.0)",0_24
1744,1965,59,4210 days,2013-01-07,Basic,Single,23529,0,1,1,67,54,9,7,13,3,2,20,0,4,1,1,1,2,6,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",50_74
1000,1961,63,4150 days,2013-03-08,Master,Together,74881,1,1,2,48,964,505,72,270,36,27,54,0,23,4,9,2,12,5,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",25_49
3828,1951,73,4169 days,2013-02-17,Graduation,Married,71107,0,1,1,61,1327,533,10,217,198,174,195,0,26,2,7,6,13,4,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1265.0, 1685.0)",50_74
8605,1964,60,3770 days,2014-03-23,PhD,Together,46910,1,1,2,36,68,48,0,14,0,0,6,0,5,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",25_49
10304,1959,65,4220 days,2012-12-28,Graduation,Married,18690,0,0,0,77,60,6,1,7,23,4,19,0,4,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",75_99
4351,1955,69,4100 days,2013-04-27,Graduation,Divorced,37244,1,1,2,90,55,18,2,10,0,0,25,0,4,1,1,1,2,7,0,0,1,0,0,0,1,0,3,11,65_74,D3,"[2.0, 87.0)",75_99
10129,1966,58,3781 days,2014-03-12,Graduation,Together,82427,0,0,0,35,1456,482,147,509,104,107,107,0,20,1,3,5,12,1,0,0,0,0,1,0,1,0,3,11,55_64,D6,"[1265.0, 1685.0)",25_49
2499,1958,66,4091 days,2013-05-06,2n Cycle,Single,75342,0,1,1,38,563,204,97,97,21,118,26,0,17,1,5,2,10,4,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[425.0, 845.0)",25_49
10092,1954,70,4168 days,2013-02-18,Graduation,Divorced,70044,0,1,1,46,1504,1073,0,250,153,14,14,0,22,4,7,10,5,5,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1265.0, 1685.0)",25_49
7500,1967,57,3738 days,2014-04-24,Graduation,Single,79146,1,1,2,33,564,245,16,223,21,43,16,0,17,2,8,1,8,6,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[425.0, 845.0)",25_49
5796,1963,61,3887 days,2013-11-26,Graduation,Married,77437,0,0,0,70,1125,560,21,442,29,44,29,0,22,1,4,5,13,1,0,0,0,0,1,0,1,0,3,11,55_64,D5,"[845.0, 1265.0)",50_74
10556,1959,65,3708 days,2014-05-24,Graduation,Married,54984,0,1,1,51,358,173,13,131,32,3,6,0,13,4,6,1,6,7,1,0,0,0,0,0,1,0,3,11,65_74,D4,"[340.0, 425.0)",50_74
1064,1971,53,3872 days,2013-12-11,PhD,Married,42403,1,0,1,18,42,22,1,11,0,5,3,1,4,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",0_24
48,1964,60,3738 days,2014-04-24,Graduation,Together,55761,0,1,1,97,184,136,1,12,0,3,32,0,8,2,4,1,3,6,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[171.0, 256.0)",75_99
7610,1983,41,4109 days,2013-04-18,Graduation,Together,37292,1,0,1,32,460,275,0,86,10,23,66,0,14,5,6,3,5,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[425.0, 845.0)",25_49
263,1945,79,3704 days,2014-05-28,PhD,Single,45576,0,0,0,9,145,56,19,29,2,14,25,1,7,1,3,1,3,8,0,0,0,0,0,1,0,0,3,11,75_above,D3,"[87.0, 171.0)",0_24
10814,1947,77,4201 days,2013-01-16,Graduation,Together,70321,0,0,0,6,1376,303,23,751,82,26,191,1,24,1,6,5,13,4,0,0,0,0,0,1,0,0,3,11,75_above,D5,"[1265.0, 1685.0)",0_24
9710,1969,55,4197 days,2013-01-20,PhD,Divorced,58086,0,1,1,80,792,708,7,62,0,0,15,0,21,2,11,3,7,8,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",75_99
9292,1952,72,4283 days,2012-10-26,Graduation,Married,81795,0,0,0,74,1382,324,132,693,27,118,88,0,22,1,4,11,7,2,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1265.0, 1685.0)",50_74
10250,1947,77,4258 days,2012-11-20,Basic,Together,28389,0,0,0,49,28,1,5,3,7,4,8,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,75_above,D2,"[2.0, 87.0)",25_49
7881,1946,78,3946 days,2013-09-28,Master,Married,66835,0,0,0,21,1033,620,26,195,34,17,141,1,23,1,6,4,13,2,0,0,0,0,0,0,0,0,3,11,75_above,D5,"[845.0, 1265.0)",0_24
5847,1969,55,4068 days,2013-05-29,Graduation,Divorced,69901,0,1,1,95,882,312,21,206,102,92,149,0,20,3,7,3,10,5,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",75_99
737,1949,75,4155 days,2013-03-03,PhD,Married,80360,0,0,0,56,2231,1493,86,454,112,43,43,0,13,2,4,4,5,2,1,0,0,1,1,0,3,0,3,11,75_above,D5,"[2105.0, 2525.0)",50_74
3571,1961,63,4293 days,2012-10-16,PhD,Together,63342,0,1,1,48,1101,918,21,118,13,10,21,0,16,3,8,3,5,6,0,0,0,1,0,1,1,0,3,11,55_64,D4,"[845.0, 1265.0)",25_49
7807,1974,50,4327 days,2012-09-12,Graduation,Married,44989,0,1,1,26,369,98,0,106,49,10,106,1,11,5,5,1,5,6,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[340.0, 425.0)",25_49
3878,1980,44,3794 days,2014-02-27,2n Cycle,Single,31859,1,0,1,3,48,3,4,7,15,8,11,1,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",0_24
5092,1949,75,4174 days,2013-02-12,PhD,Widow,51569,0,1,1,39,467,380,0,47,6,0,34,0,15,4,7,1,7,8,0,0,0,1,0,1,1,0,3,11,75_above,D4,"[425.0, 845.0)",25_49
2154,1971,53,4223 days,2012-12-25,Graduation,Widow,30372,1,1,2,33,44,15,0,12,7,3,7,0,5,3,2,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
5394,1979,45,4141 days,2013-03-17,Basic,Single,16014,1,1,2,42,38,3,9,4,7,8,7,0,6,4,1,1,4,3,0,0,0,0,0,0,0,0,3,11,45_54,D1,"[2.0, 87.0)",25_49
3798,1968,56,3907 days,2013-11-06,Graduation,Married,41120,1,1,2,80,81,24,2,23,0,8,24,0,6,3,2,1,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",75_99
3524,1971,53,4001 days,2013-08-04,Master,Single,39763,1,0,1,9,167,80,1,60,4,6,16,1,8,2,5,1,2,9,0,0,0,0,0,1,0,0,3,11,45_54,D3,"[87.0, 171.0)",0_24
5247,1955,69,3722 days,2014-05-10,PhD,Married,38725,1,1,2,52,45,31,0,6,2,1,5,0,5,2,1,0,4,4,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",50_74
5883,1972,52,4071 days,2013-05-26,Graduation,Married,77981,1,0,1,78,664,138,120,204,16,126,60,0,18,3,7,4,7,5,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",75_99
2118,1964,60,3964 days,2013-09-10,2n Cycle,Married,62905,0,1,1,68,622,166,75,96,119,107,59,0,17,3,7,2,8,4,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",50_74
8812,1979,45,4148 days,2013-03-10,2n Cycle,Divorced,13533,1,0,1,45,48,12,3,8,8,0,17,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D1,"[2.0, 87.0)",25_49
6616,1975,49,3921 days,2013-10-23,Graduation,Together,59481,0,1,1,47,461,178,3,85,71,66,58,0,14,2,3,3,8,2,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",25_49
2797,1977,47,3985 days,2013-08-20,Graduation,Married,72117,0,1,1,34,1073,707,20,171,65,60,50,0,25,1,9,7,9,5,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[845.0, 1265.0)",25_49
4328,1986,38,3967 days,2013-09-07,2n Cycle,Married,21955,1,0,1,81,55,5,1,7,17,14,11,0,6,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",75_99
9167,1956,68,4132 days,2013-03-26,Graduation,Married,67131,0,1,1,72,976,465,71,250,93,35,62,0,23,3,9,2,12,6,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[845.0, 1265.0)",50_74
10560,1980,44,3685 days,2014-06-16,PhD,Single,36802,1,0,1,23,20,16,1,2,0,0,1,1,4,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",0_24
2631,1982,42,4089 days,2013-05-08,Graduation,Together,71853,0,0,0,29,1149,358,108,413,141,97,32,1,16,1,2,8,6,1,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",25_49
8312,1961,63,3686 days,2014-06-15,Basic,Married,28249,0,0,0,80,43,1,9,7,2,14,10,0,5,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",75_99
5534,1975,49,3924 days,2013-10-20,Master,Married,47808,0,1,1,30,224,123,1,26,2,0,72,0,8,2,3,2,3,7,0,0,1,0,0,0,1,0,3,11,45_54,D3,"[171.0, 256.0)",25_49
5093,1974,50,4321 days,2012-09-18,PhD,Divorced,25509,1,0,1,15,101,40,3,30,10,7,11,1,6,3,3,0,3,9,0,0,0,0,0,1,0,0,3,11,45_54,D2,"[87.0, 171.0)",0_24
7592,1946,78,4109 days,2013-04-18,PhD,Married,51012,0,0,0,86,209,102,9,63,2,9,24,0,9,1,4,1,4,6,0,0,0,0,0,0,0,0,3,11,75_above,D4,"[171.0, 256.0)",75_99
8895,1985,39,4304 days,2012-10-05,Graduation,Single,70596,0,0,0,68,968,347,44,534,17,0,26,0,20,1,3,5,12,2,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",50_74
8584,1952,72,4058 days,2013-06-08,PhD,Together,85431,0,0,0,54,1165,376,53,462,168,53,53,0,16,1,2,7,7,0,0,0,0,0,0,0,0,0,3,11,65_74,D6,"[845.0, 1265.0)",50_74
2694,1967,57,3775 days,2014-03-18,Graduation,Married,42664,0,1,1,44,24,21,0,3,0,0,0,0,4,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",25_49
8910,1955,69,4280 days,2012-10-29,Graduation,Together,42586,1,1,2,7,252,194,2,56,0,0,0,1,11,5,4,1,6,8,0,0,0,0,0,1,0,0,3,11,65_74,D3,"[171.0, 256.0)",0_24
7433,1985,39,4341 days,2012-08-29,Graduation,Single,29760,1,0,1,87,165,64,4,68,7,5,17,0,8,4,3,1,4,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[87.0, 171.0)",75_99
